case_id,contact_conductance_S,G_over_omega0CA,frequency_hz,frequency_over_f0,sigma_re_S_m,sigma_im_S_m,phase_deg,component_voltage_difference_V,contact_current_A,contact_dissipation_W,electrode_mismatch
G_5S,5.0,198.94367886486918,2.5464790894703246,0.07999999999999999,0.19744421123221761,0.0029241305477172496,0.8484831772655016,0.0003812879355766794,0.001906439677883397,3.6345122454081506e-07,3.12011974356407e-05
G_5S,5.0,198.94367886486918,3.642295726132819,0.11442609495420367,0.19774989069525034,0.004137477498202263,1.1986121191582026,0.0005422492495899421,0.0027112462479497107,7.350856217021384e-07,3.867843847521079e-05
G_5S,5.0,198.94367886486918,5.209670957622051,0.1636666400808554,0.19835498851500982,0.005790610913743891,1.672170512611833,0.0007667005040614742,0.0038335025203073713,1.4695741573202967e-06,5.01979323187364e-05
G_5S,5.0,198.94367886486918,7.451528795962724,0.23409668123409294,0.1995143927766761,0.007933673161041918,2.2771621383191945,0.0010718876655360435,0.005359438327680217,2.8723579188207722e-06,6.66582214398513e-05
G_5S,5.0,198.94367886486918,10.65811676951017,0.33483461344195337,0.2016036716331907,0.010449644727396947,2.967134576391347,0.0014674827960872686,0.0073374139804363425,5.38376439203027e-06,8.824585135146818e-05
G_5S,5.0,198.94367886486918,15.244583518762019,0.47892271589578805,0.20498511400278724,0.012871489669100993,3.593017267751536,0.0019386526885170749,0.009693263442585375,9.395935616736207e-06,0.00011351620710134408
G_5S,5.0,198.94367886486918,21.804727015689387,0.6850157020602068,0.20961642295889604,0.014360989367755565,3.919255518558748,0.002429427615816468,0.012147138079082341,1.4755296351229222e-05,0.00013888672169552974
G_5S,5.0,198.94367886486918,31.187872049347042,0.9797958971132713,0.21471283142803402,0.014209263449854008,3.7861986688257687,0.0028561402803630644,0.014280701401815322,2.039384325278101e-05,0.00016007226317618027
G_5S,5.0,198.94367886486918,44.60883010672674,1.4014277294852795,0.21915237404308607,0.012513258967459695,3.267951359693118,0.003160460706859295,0.015802303534296475,2.497127969900389e-05,0.00017479101200435504
G_5S,5.0,198.94367886486918,63.80517786985318,2.0044987805692083,0.22230744468794797,0.010054096631986134,2.589499556392608,0.0033433609401173443,0.016716804700586722,2.794515593975583e-05,0.00018357040066336843
G_5S,5.0,198.94367886486918,91.26221676882095,2.8670870975124716,0.22423681503456638,0.007597557733253808,1.940544563977969,0.003441540557971701,0.017207702789858503,2.9610503530410414e-05,0.00018828009497850654
G_5S,5.0,198.94367886486918,130.53473852150276,4.100869755774177,0.22530623129509117,0.005535697934508535,1.4074547665127248,0.0034913540868994775,0.017456770434497386,3.0473883400274215e-05,0.00019066188935671014
G_5S,5.0,198.94367886486918,186.7072548110453,5.865581400862975,0.22586549650212423,0.003953974561957044,1.0029106717987646,0.003516075900197126,0.01758037950098563,3.0906974339867575e-05,0.00019184004970719754
G_5S,5.0,198.94367886486918,267.052275845592,8.38969467920947,0.2261490382649917,0.0027956761590593334,0.7082598586693911,0.003528257484204139,0.017641287421020696,3.11215021871063e-05,0.00019242579456372696
G_5S,5.0,198.94367886486918,381.9718634205488,12.000000000000002,0.22629089749017917,0.0019672193317004662,0.4980780361405541,0.0035342566310424825,0.017671283155212412,3.1227424835169395e-05,0.00019272765123726609
ideal_connected,inf,inf,2.5464790894703246,0.07999999999999999,0.1974430970804733,0.0029243702320751025,0.8485575029392821,0.0,0.0,0.0,3.120896821166579e-05
ideal_connected,inf,inf,3.642295726132819,0.11442609495420367,0.1977476899326728,0.0041381630016310315,1.1988239868922306,0.0,0.0,0.0,3.869241690448632e-05
ideal_connected,inf,inf,5.209670957622051,0.1636666400808554,0.1983507968516493,0.00579252659492543,1.6727587237369024,0.0,0.0,0.0,5.022334870014622e-05
ideal_connected,inf,inf,7.451528795962724,0.23409668123409294,0.19950697773384582,0.007938790665787381,2.2787140422407073,0.0,0.0,0.0,6.670615616084e-05
ideal_connected,inf,inf,10.65811676951017,0.33483461344195337,0.20159239014073732,0.010462217820873001,2.970864212859752,0.0,0.0,0.0,8.833866348756364e-05
ideal_connected,inf,inf,15.244583518762019,0.47892271589578805,0.20497275720857744,0.012898273587989107,3.6006907126057768,0.0,0.0,0.0,0.00011369048874113454
ideal_connected,inf,inf,21.804727015689387,0.6850157020602068,0.20961253398133978,0.014407181126851583,3.9318949478308642,0.0,0.0,0.0,0.000139180987775461
ideal_connected,inf,inf,31.187872049347042,0.9797958971132713,0.21473034986506717,0.014270943709448296,3.8022765504819063,0.0,0.0,0.0,0.00016049831976482648
ideal_connected,inf,inf,44.60883010672674,1.4014277294852795,0.2191970823441034,0.01257786334415717,3.2841180179567626,0.0,0.0,0.0,0.00017532298638808685
ideal_connected,inf,inf,63.80517786985318,2.0044987805692083,0.22237485814081598,0.010110607350760158,2.6032459567945567,0.0,0.0,0.0,0.0001841678087670999
ideal_connected,inf,inf,91.26221676882095,2.8670870975124716,0.2243188437800681,0.007641882184222071,1.9511438439842097,0.0,0.0,0.0,0.0001889116000971757
ideal_connected,inf,inf,130.53473852150276,4.100869755774177,0.2253964241469022,0.005568507247267285,1.4152268680286393,0.0,0.0,0.0,0.00019130991080777604
ideal_connected,inf,inf,186.7072548110453,5.865581400862975,0.22595994355767085,0.003977566746814022,1.0084718953076308,0.0,0.0,0.0,0.0001924959720152411
ideal_connected,inf,inf,267.052275845592,8.38969467920947,0.22624563094860767,0.002812401637308988,0.7121925152968603,0.0,0.0,0.0,0.00019308551604689978
ideal_connected,inf,inf,381.9718634205488,12.000000000000002,0.22638855639324001,0.001978995622945037,0.500843375701551,0.0,0.0,0.0,0.00019338920673313593
